review_id,review_year,text,stars,predictions,pred_probs_0
mkFscDPg606k0hERgayvRA,2016,"all of the meats are delicious and the sangria is amazing. my recommendation is get the 12 meat dinner ticket from tix4tonight. such a great deal! ask for dave, best server there.",5,1,5.7352152030398784e-05
KQ1erAZnUy3NTT_ghrY16w,2016,not a fan. all the food was very bland. meats and shrimp had no flavor.  very little selection. coupons for the place are a sham. don't go.,2,0,0.9936364611423252
MzHIkUXkwOU4oO6T_tRaPw,2016,"pampas las vegas!  great lunch, meats are wonderful and service was nice!  
salad bar had many to choose from, all fresh and delicious.",4,1,0.001880669289821002
q1uPv89mhfcdoO8MMBDRJg,2015,the food was very good and ambur was a great waitress. we were seated promptly and the staff was wonderful.,5,1,0.008833513036265561
CFN-rMwmBHN414cfhbx3HQ,2013,"one of the best meat in town.
price is affordable also
sung - group 12 culture cuisine",5,1,0.019001898830258157
eXntBvPQFOSwf3K3S5x36A,2018,i've been to a better place than this... there are only few choices of meat and the slices are too big.  it's just ok!,3,0,0.9907724751141824
H-B6C2K6Lw3P10JF7DY0rQ,2019,just bleh. it was very hot inside and the service was extremely slow. wouldn't go back.,2,0,0.9996311561687873
tqP1IleQhdtBrtEHlDmmBg,2015,"after partying for 3 days in vegas, my friends and i needed to recharge our batteries and have a great meal. we were walking around in planet hollywood and found pampas. it looked amazing and they have unlimited buffet: perfect! 

the hostess welcomed us very well and our server marco was amazing! the food is delicious! i highly recommend this place!",5,1,6.610143761232035e-05
VU00ivo0jTlBKwLx6IPdAQ,2013,"positives are the quality of the meats and food. the negatives are location, prices and service which could have been a lot better. i am used to going to texas de brazil which is very different as far as service goes, but doesn't have the seafood selections this place has. we were only able to sample a few of their meats because they only brought out a couple choices. compared to texas de brazil, it seems as if it took them forever to get over to our table. one server did make our meat well-done when requested so that was decent. i think pampas needs to improve on their service and meat selections. we had to ask them to bring out certain meats so we can try it, we never had to do this at the other places.",3,0,0.9762364060105437
SZ47bzuMYrhSnvo6YltWHg,2016,"salad bar options are wonderful! i love plantains!! good food! good price! try the plantation ice tea or the brazilian lemonade! cheryl was a brilliant server, she was so helpful and attentive!",4,1,0.0008575292110089006
T92etByDzCbL7WM4Nu6-nA,2016,"whenever i go to las vegas i always try to plan and come here. service is great. price is great (i will admit though i usually always use a groupon. the price usually ends up being about $42 for 2 surf and turfs, 2 drinks, and a desert to share). i love the variety of food you get to try with the surf and turf plus the little buffet area in the back (i can never get enough of the cheese bread). i always end up over eating because of how great the food is. well done :)",5,1,0.009971182822194113
N5-HIQDFILNvyOS4cYpLpg,2010,"such yummy food! always have to make a stop here while in vegas. my family and i love getting the all-meat dinner and salad bar/appetizers.

one of my favorites would have to be the filet mignon. so good it had me waiting for more! the fried banana was really good too! 

by the time you leave here, you're guaranteed to be stuffed!",4,1,0.00013326529279333865
HAJNrKYPmVtJbdzl6kGotQ,2013,"utilized a travelzoo special, and glad we did.  really enjoyed this meal.  the meats were all very good for my taste.  seafood was terrible, should have known better in all honesty.  service was right on top of things, can't complain there at all.  it really is too pricy for what you get, so unless you utilize a coupon of some sort, just isn't worth it.  judging by the fact that everyone in the area was utilizing coupons of some sort, must be their mo.",3,1,0.13361469777724044
TH9RMAV-3Vkmm3lIqSt6CA,2014,not that great but worth the money if you buy tix 4 tonight. service is so so and quality of meat is not as great as fogo or texas de brazil.,3,1,0.4271672919562819
S2tHS3mroKvdTI8r4LNUxw,2012,food was good. salad bar was ok but the unlimited meat was by far the best. service by the waiter was kind of unattentive but the meat carvers came by very quickly. we got vouchers at tix4tonight on the strip for 24.95 each plus a $3.00 service fee. regular price was 43.95 so it was a good value.  definitely pace yourself on the meat.,3,1,0.11231976360407914
0lPgZPJMfmqmbdAqCk2NBg,2019,located in planet hollywood. the restaurant seems to be a popular spot as the line was very long. maybe could just be from the the excess traffic and the location within the resort casino. price $$. food was not bad; only give it an okay. the buffet bar didn't have a lot of options for me to choose from (options that i could eat). if you like meat it's the place to be.. the men walk around with meat on sticks ready to fill your plates whenever empty... i enjoyed the salmon.,3,0,0.8690833012290128
ZloF21MgrxTwwwhaQzdjuw,2011,"i just happened to be in vegas this new year and since i saw this place in the past i decided to try it. salad bar is ok, the meats a bit too salty and really raw (bloody) but i was surely disappointed with the service. waitress show up only 3 times, when we first sat at the table, when she brought us the drinks and when she gave us the check!, i have to literally ask the servers to bring the meats to our table since the seem to just pas us by, i guess the just want you to eat from the salad bar :( 
in other words, the price service/quality ratio is not good at all",3,0,0.9966156529764973
gibt9WKaUDDiKorkjiQYhQ,2016,"we had a group of 8 go to pampas for dinner. we all purchased the groupon for $99 per 2 rodizio dinners.  the dinner was ok.  meat selection are not as food as fogo de chao or texas de brazil. seafood not that great either. they ran out of mussels.  our friends were not up to drinking to much so we didn't booze up to make it worth the amount what was charged. *caution they charge $2 water conservation  charge per person in addition to the amount already paid plus if you have a group of 8 or more they charge gratuity on the $174 undiscounted  price.  which in total we paid an additional $41 dollars...  so the total for 2 is 99+41= $140 ... i would recommend you just go to the aria, bellagio, or  wynn dinner buffet instead!",3,0,0.983112617483732
DwwS8BkXzUCjrY-eVVjFSw,2019,"ok, i have to admit that for they price they charged it maybe a good deal. the sad part is that the guys that serve the meat at the rodízio, just bring white meat, pork and chicken... the buffet was ok, but for people that is going to enjoy a great barbecue restaurant i don't suggest this one ( sorry)",2,0,0.9353903970299637
-Qw9B7uuwZhYcS0NouGogQ,2015,"awesomely good food. the salad bar, the service and the food it was really, really good.

don't change a thing!!!!

although hard to find via waze or gps as it didn't mention planet hollywood, once inside everyone directed us.",5,1,0.049595358692650415
CTIyMS-lGbPa2mWbdTQxRQ,2019,"the food is always good however, the restaurant and overall 'experience' has changed. the service is not as great as it was with each previous visit and we are there several times a year. our last visit was the worst....the music was really loud and played on a system that sounded awful. if pampas is under some type of 'new management' please rethink this change. what pampas once offered was a dining experience and that is not what you get a a patron now.",3,0,0.861024293796889
clX_NJyBNXIR7kvGsKqsGw,2012,"i came here for the $5.95 ""steak"" and eggs breakfast. the steak was grizzled, and overdone.poor quality. the banana bread was out of a is, and potatoes definitely tasted microwaved. the location is dreary too, at end of old aladdin shopping area. 

denny's is better.",1,0,0.878491921535534
M4JxBFyM-ly42S5jAkNQ3g,2016,our first time to a brazillian steakhouse. we were celebrating our friends renewal of vows. a short wait even for a friday night. the food was delicious and the atmosphere was nice. we even had a drink made at our table. this was easy to get to and the variety of food as appetizers were plentiful. our server was nice and even found the type of meat we were looking for.,4,1,0.02233912966202023
Tb5OTA8IGBFs2MgWU3Mv2Q,2015,"we are regulars at brazilian restaurants! we've been to pampas before but a first at this location. we bought the tickets at 1/2 price tix and so the cost per person was about 15 dollars less. if any of you are thinking about dining at any brazilian restaurant in lass vegas it's a must to visit the 1/2 price tix booth. 

the service at the host desk was extremely slow. we had reservations at 5pm and scoping around the rather small dining hall, there were plenty of empty tables. however, the hosts still made us wait about 30 minutes past our reservation time of 5pm.

the food was just okay. the quality of the meat really lacked flavor and good texture. it probably didn't help that the servers who were serving the meat did not know how to cut the meat properly and butchered it.

i would recommend going to fogo de chao or another brazilian steakhouse in town. the prices may be slightly higher but for sure it wouldn't disappoint.",3,0,0.9945921577322365
QhI4r3RHaazHwI-nnxB13g,2019,"the food is amazing! melt in your mouth. the service is awesome. our server, adriana was attentive and has a fantastic personality! we asked her to take a picture and she moved the plants so we could have a background for our photos. i'd come back in a heartbeat!!",5,1,6.733401177505538e-05
1VWrpnHTEX8HHgeMuspLaA,2014,very good food for the best price i will be back next time i will be in vegas i wish i knew this place before,5,1,0.0016898203373129084
EN4tVhcP9c-ecrsavC6t5g,2016,"the service was lacking, we sat in the bar area and the servers offering the meat were scarce. we sat in the bar area which felt like a remote location for service. the meat was all too well done and the seafood was all mushy with the exception of the fish. i wouldn't recommend wasting your money here when there are other brazilian steakhouses that offer much better quality and service.",2,0,0.9997792535480232
pb_gwbU59EDkdLoq59rMvg,2019,"where to begin. the meat was mediocre, the seafood (shrimp, mussels, and calamari) were terrible, the salad bar was comparable in both looks and quality to something you would find at sizzler, the drinks took 30 mins to come out, our table was haphazardly thrown together with a 3/4 empty bottle of water and disheveled flatware, all the tables were squeezed so close together that the servers could hardly get through them, and our server was overtly stressed and kept telling us how terrible a night it was. the restaurant was only half full, so it's hard to understand how everything was being managed so poorly. i would never recommend this restaurant to anybody.",1,0,0.9999697384170754
hsfAhpzoBOcRIJOzbqcfSg,2014,"great place to come and have brazilian food.
i'm trying the mussels at this moment and they are amazing. the taste is amazing  and great presentation. the prices are reasonable. i will definitely come back again.!!",5,1,2.1135682254480592e-05
7cGqwA7Jj-zek4l6s1umuQ,2018,terrible service. we had a discount ticket so we got discount service. waited 45 minutes and got 2 pieces of meat. they hardly ever came by. shameful!!!,1,0,0.9999140499642108
dqEag-egu0HHfQ1iuFCwfA,2015,ok food was great the drinks where bomb. lily (cai pirimha) girl was awsome. my drinks where awesome. i will recommend her to everyone. the mgr was awesome also. i will be returning.,5,1,0.004399357135643767
x6gOe2XpJkYLb1x3kcDbYg,2015,"location and idea are great . food is not all that
the meat kinda lacks taste . but they have an open salad bar which has some good stuff. 
service is very slow and they refused to give us to go boxes !!! my husband was sick and didn't eat at all so i wanted to take his food to eat later , ended up going somewhere else later to eat.
definitely wouldn't go back",2,0,0.999790442003747
xFrczQ7sr_hFMkiGm6wdNg,2010,"for your money's worth and sheer quantity, you can't beat this place.  you get an unlimited salad bar + your lunch entree all for $10.  it is an unbeatable deal!  service was so-so, but for a hungry man on a budget, this place was a dream.  the other buffets cost $50-$75/person.  i ended up just eating from the salad bar and then taking my entree home for dinner!  that's dining on a budget in vegas.  

they also have steak&eggs for breakfast, before 11am.",4,1,0.056695319976662106
X2xSo0lSm9TGoD2eZtl1dQ,2016,"had a fabulous dinner. great service,  great atmosphere,  great everything. we will come back next time we are in vegas!!!",5,1,0.00022882028718784753
9pp4KBiwQfRIiHqzypQSsQ,2011,"was given a coupon to this place by one of the numerous trolls they pay to pass fliers out on the strip. the coupon was 'buy one dinner get another free which the coupon says would be 31.95 instead of 60+ dollars so long as you buy 2 soft drinks. that sounded like a pretty good deal. so we schlep on over to the restaurant. 

we get seated and looking over the menu notice that  perhaps the advertised deal was not what it seems. dinner for one is 60+ so the deal now seams to be buy 1 dinner for 51.95 plus drinks to get the other free. 
for that price, i could have gone to the wynn or similar casino and had dinner at the name chef restuarants.... just saying.

i call the waitress over and ask her about the coupon to which she replies '""a lot of people think that it's 31.95 plus two drinks but it's actually 51.95"". now, my command of english is pretty good if i may say so myself, and having been to law school and all that, i think intelligent enough. so it seems to me that they deliberately mislead people as to what the price will be and hope that once you get there you'll be too embarrased or resigned to leave. so i left.

funny though, that the same restuarant also has a breakfast special of 5.95 for steak, 2 eggs, breakfast potatoes and a pastry, yet want to charge 51.95 for their dinner. uh, ok. in the las vegas magazines, the place is rated $$ which seems a bit inaccurate too.",2,0,0.9839073770420529
_tpqrmu3RqCo1RYd7WG8mw,2012,would definitely not recommend! service was terrible. we went for a birthday dinner; told the hostess/server about the birthday and she responded saying they would do something special but not only did she fail to follow through but she avoided us the entire time! never going back again!,1,0,0.9956681885253205
ygNjLtKhVHGZWJkaVLJTUA,2018,"eye candy!!!! beefcakes walking around serving the beef!!!! this is now the only way i want my beef served. -lol while in vegas, my friend and i took in a show and stopped by this place to eat. the food was delicious, the service was great! 

only complaint....my friend ordered the all meat package and couldn't get anyone to come over with anything other than steak.... steak was what i ordered so i was ok. deliciousness at its best!the prices were good, even the salad bar and buffet style sides were good. check them out!",4,1,0.06107857707958042
qNUbRL_tLvNz7WkuuzieTg,2016,"fantastic tasting food. dont miss the sangria.mmmmmm yummy. they come around with different cuts of meats. the filet was particularly good as was the pork tenderloin. the salad bar is nice, but could use a few more bread or rice type of options. overall i fond this a very pleasant restaraunt.",4,1,0.02236209054997873
nAcWHp47ng8WCe3pva7rvQ,2019,"my husband and i had a great dinner at pampas.  the good was delicious, the service was great and we even got a chance to speak with mr de carroll.  he sat and spoke with us, ensuring that we had everything that we needed.  his staff was amazing as well.  the atmosphere was great and i would recommend this brazilian grille to anyone that is visiting las vegas.  thanks for making our dinner and our stay at vegas one to remember.",5,1,0.0021598227126321534
2y7vdOYmmuQJdWci5v_ezA,2016,"i am not sure what people are raving about, unless they think burger king has good food. the meat us awful and too boot managers response was lacking professionalism.",1,0,0.997317845094385
9SONT6VYFaQsKFecJjozSQ,2018,"slow and terrible service, flat sodas, meh food options. i wouldn't come back here. 

waited 15mins for our table despite having a reservation. then waited another 20minutes for our meat servers to arrive. wait staff is slow, our drinks almost always empty. worst service ever.",1,0,0.9999775015657736
jqni6XogYOLAiAF0B-eLQw,2017,"i brought my daughter here 10 years ago, i went back last friday.  big mistake! i should never return.  place is the worst restaurant on the strip!!!",1,0,0.998055763690602
R4mr8dxlkT0nu7rGmv68VQ,2014,"it was a class field trip. our professor ordered food for us all. their barbecued sausage was very tasty. it smelled so good and tasted special. the steak was very tender and juicy. it was also my first time having cooked pineapple. kind of wired but turned out not bad. the salad bar was just so so. staple food, vegetables, and fruits were provided as in a buffet. in general, it is a good place for meat lover!",4,1,0.040757633468498033
k7YySwLXJkQ6E38_SSyrWQ,2015,food was great would recommend as a destination to eat if your into brazilian food. good service will eat here again.,4,1,0.0043344554648740985
Ginya0poPrPee9ENz65CGA,2018,"lovely lunch today, our wonderful server manfred is the man and got us a handcrafted mocktail since i dont drink alcohol and it was delish! always a great time here!",5,1,0.00015233053839136534
NVmDQr482fAGBFy3j5MA6g,2015,"we made a reservation and as soon as it opened there was a line that formed. the food was excellent and our server(rhianna) was excellent in explaining things to us. she made sure to keep us updated when the food was coming , our water was filled- great customer service.
the steaks were awesome- fresh - salad bar",5,1,0.0010557631452410288
slYhPHuinnH4VF-jfEdWjQ,2018,"pampas was pretty much what i expected from a restaurant in a casino mall -- ok food, mixed service, and overpriced. let's get the worst part out of the way; two of use ordered the steak and shrimp ayce, only the waitress never brought us shrimp, even after one reminder. there's no excuse for that.

the food was slightly better than i was expected, but some of the cuts were criminally overcooked. the tri-tip, top sirloin, and bacon-wrapped chicken were my favorites. the meat quality is below that of fogo de chao or m-grill.

while the waitress was quick to refill our drinks, forgetting the shrimp was annoying. the servers bringing out the meat were friendly and prompt.

with bogo coupon, an appetizer, and drinks, lunch was around $90. that's normal for this type of restaurant. without the coupon, it would have been ridiculously overpriced.

bottom line: go here if you want churrascaria and don't want to trek to fogo, but only go if you have a bogo coupon. just don't go in with high expectations.",3,0,0.9721715651839901
fcpzuj26HdrqUdUHv10cHg,2014,"if you've been to a nice churrascaria before then you won't be very impressed by this place. make sure you're on time for your reservation. if you're a little late, you'll wait in line with everyone else-our fault. make sure you know what u want because you may not see your waiter for awhile, but the meat servers did pretty well making their  rounds. the food was decent. i used a groupon so it worked out but if i had to pay full price, id go somewhere else.",3,1,0.49928765141857445
wDGSINtzyD2pR9ebMgi_cw,2012,"went for lunch. we got a 2 tixfordinner deal for $6...that would make our lunchs $12.95...but reg lunch was $14.95....but then as i calculated it only saved us $2? sad.......

the salad bar wasn't that good, it had soups, salads, breads, i didn't care to fill up on because i was saving my stomach for meat.

when it came out, it was chicken, chicken wrapped in bacon, pork, some tough beef...and i think that was it, some other combinations of pork..basically all the inexpensive meats. i only enjoyed this tender beef one, don't remember what it was called. but compared to chama guacha, foco de chao, texas de brazil...this was a baby....but for $12 it was decent.

don't be surprised if youre used to the high end brazillian steakhouses and you come here. it's def cheaper but decent if you don't want to break your wallet. 

i know dinner selections in meat are more, lunch you get half the meats, if i came during dinner i wonder if i would of changed my mind...oh well.",3,1,0.2562824359662075
g5eBMJA9IEBCW2GbfmimWw,2017,"i gave  because i couldnt go any lower. they honestly deserve to just close.for the pricing and location there should be better service. this place is the biggest waste of money ever!!!! even with a coupon. the waiter seem nice in beginning then it went down hill from there. she didnt check periodically, when i asked if i could change my drink not only did she have an attitude she took over 30mins to bring a replacement drink. the servers dont know the difference between raw and well done meat. no matter which server, i requested well done and instead received bloodly. the only one not bloody was the burnt sausage. the unlimited drinks package for an hour sounds nice until you are spending most of that hour waiting to get your drink, kinda defeated the purpose. slow service would be understandable if they were busy, but that wasn't the case. the fastest service received throughout the whole night was the bill. i believe it was because we paid cash and the waiter thought she would be receiving a tip. if you really want to get your moneys worthjust go to fogo de chao. well worth the money!!!",1,0,0.9990221637958513
qQHj5E_Au6n4VYRcWe9frg,2019,"so to start off, in just the past 3 months i have been to 4 different brazilian steak houses. so i guess you can say my husband and i go to a lot of them. this is definitely the worst one ever!!! 

we bought a groupon and honestly didn't read the reviews at all. i just assumed it would be good because we have been to so many over the years and never had walked out dissatisfied. 

the salad bar is pretty standard. no complaints there. 

our groupon came with endless sangrias for one hour!!! very delicious. 

our server, paris, was very friendly and on point with our drinks. she has the personality to be working at a wayyyy better establishment. we still took care of her. 

also rich, who was one of the gentleman that brought out meat to us was very helpful and nice. 

these two employees are the reasons why i didn't give a . unfortunately we came for the meat. i'm not sure if they were understaffed or don't know how to cook the meat. 

the meat was charred on a very thin layer on the outside and rare underneath. meaning they turned up the flames to put meat out quick and was actually just burning the steaks on the outside. as soon as they cut the meat at the table  it was just raw underneath. not even medium just raw. just went from burnt to raw. i didn't eat a lot of the meat because it wasn't cooked. each time someone came by i asked if i could get medium well or well. no one brought my well until i asked rich. he personally cooked me some and plated it and brought it to me. true service. 

my husband and i also got to enjoy and cheesecake as well. it was pretty good. maybe do away with the green sauce on the plate. kind of takes away of the strawberry and cheesecake. other than that it was good. 

thank you paris and rich for the outstanding service.",2,0,0.6106179348262466
E9WMT-yg2zNqM1sTHx6lpw,2015,"second time here and this place doesn't disappoint. i actually had a better experience than the first time i visited even though our waiter didn't come around our table very much (this is why i am subtracting ).. one of the meat servers really went out of his way to make my friend and i feel special. he was very attentive, made sure we had a good photo opp, he even gave us a special pineapple dessert that he made himself. thanks, washington, for a great experience!",4,1,0.0601670909759181
MnPVfa4fip17iR_1IhyVpw,2014,"eh, it's all right,  for the great tasting meat (when it comes out). i guess it's not vegas unless you pay $91 for five little pieces of meat. i'm used to my plate being bombarded by meats and servers coming one right after the other but here we had to ask the waitress to bring more. maybe because brazil lost today at the world cup the people working are in dilligaf mode.",1,0,0.9898726746553896
u_gdO8V_G_Iw4VGioZ4T0g,2015,i've been here twice once for dinner and once for lunch let me stress the fact that dinner time is a lot better than lunchtime food wise the meats come by pretty quick very good flavors and good service buffet options are pretty ok i'm giving  because i got rotten lemons or really bad lemons with my water other than that they're ok different experience if you've never had this brazilian bbq try it out decide for yourself mixed reviews on yelp food is pretry good though.,3,0,0.6731764616999345
nlsy15x6nyrvg0fybUpcQA,2017,"horrible! we called to make reservations and ask if we can use a groupon dinner for two. they assured us that we would be able to use and then took our name for a reservation at 10pm. we arrive and the hostess seats us in the bar area, i asked her for a booth away from bar and she stares there are no more servers in regular dinning area. it was empty  i don't even think we needed a reservation. so we sit & wait 20 minutes before we are acknowledged!!  then the bartender comes over and ask if he can help??? we order & he tells us we close at 10:30 you can get the dinner.  horrible!!  very disappointed.",1,0,0.9953861041952743
_ohDNekj_--D0cG-f4tk0g,2019,"food was delicious of course.
great post workout meal.
gotta get the bbq pineapple. 

aaron was a very very good server.
mandie mandie mandie was an awesome greeter! she even had us laughing on several occasions while we wait.",5,1,0.00866434814183148
O7toq94S7QuQIk2dxru4zQ,2017,if i can give them negative stars i would. worst service i have ever had. we waited for almost an hour and our food never came. we just got up and left. dont come here.,1,0,0.9999317663090765
CQmCMoTAeNgvHTg3-J5GPw,2015,"came here for a girls night out. food was okay, a little on the salty side but the server was rude and didn't give any customer service at all, didn't even get half of our group drinks the first time he took drinks, then when asked about it gave attitude like it was an imposition to get drinks for all of us girls. i won't recommend this place for dinner based off service alone!!",1,0,0.997942449767003
_QJzCbot3B26eufjovGcRg,2016,"great variety of hot and cold side dishes and the pork loin is awesome! enjoyed the ambience!  couple this with a show, for a fabulous night in vegas!!",4,1,0.001214424267249159
Mbu4ZW_hKIl2Y_ndd7Q1jA,2013,lunch is almost the same menu for half the price.  fun atmosphere.  this is where we brought our family to announce our first pregnancy.  i will be going back.,4,0,0.6104769773209675
nPMS7QFWhKOmc-JRFvcqeQ,2019,"this place was beyond amazing!! the food, the staff, the ambience. i didn't know what to expect when we got here, but i am delighted we came. pri, our server was wonderful! i would definitely come back here when back in vegas.",5,1,0.0005677037173756894
v_Hu7ljn_CUQdVslezJFww,2019,"our waiter was aaron, he was awesome! we were well taken care of from everyone here! they also had great food!",5,1,0.0011035460150345955
MfIwFLpy9YivI1-R-K5K_g,2016,"meat was good. salad bar was decent. this experience was worth it due to the bogo coupon we got on the strip, though.

i was impressed by the gentleman serving the meat- a few minutes into the meal, they learned that i preferred my steak well done and brought me individual plates of perfectly cooked sirloin. (:",4,1,0.26911745629266526
LeHynVwYTt4POV-yeYsEXg,2016,"we came to this establishment from a groupon. previously we've been at multiple different texas de brazil's (tdb) and thought we'd try a different brazilian steak house. although the food was plentiful and the price (with the groupon) was okay, the salad bar fell way short both in selection and accessibility. they didn't seem to be able to adequately accommodate the request for rare meat and certain items didn't seem to come around unless requested. one thing they did have on the groupon package that we either didn't have or weren't aware of at tdb was a surf and turf which was very nice. the wait staff though was pleasant and attentive. overall, the place was okay, but i'd opt for elsewhere.",2,0,0.9848067374192073
ogpJln_mzMjRjfCuGWVSrg,2017,"we had a great time here during a short trip to vegas. got a great deal thru groupon and it was all you can eat ..... aren't most brazilian steakhouses ? anyway the meat was good with a wide variety, the seafood was outstanding and the service was great ! can't wait for next business trip to come back !",4,1,0.0006463481948606464
B6Cw2uQq9TzLYw2Ly_zoXw,2015,"we got a free dinner voucher for this place, so we came.  it's located in the mall in planet hollywood.  the meats were all average, and the salad bar was really subpar!  i would think a place like this would want to spruce up its salad bar to try to fill up their customers, so that they don't eat as much meat.  doesn't that just make better business sense?

it's only worth coming if you have a coupon or voucher, but never come and pay full price - not worth it!",2,0,0.9970076857278464
Izw9-TkDMTSOngab4ODn5w,2019,"quick easy meal before the show.  the star was our server. nick is fabulous and took great care of us. professional, efficient, and so courteous. recommend you ask for him.",4,1,0.0006702202885908726
TpRHGerKmmJMmbdw8IDzFw,2015,worst experience ever.....we arrived and where told it would be a 15 minute wait after waiting 50 minutes when they finally sat us our waitress made us wait another 15 minutes just to come to our table to take our drink order they whr so rude we just got up and left.....for a true good brazilian experience texas de brazil is the place to go,1,0,0.9985537549281613
b-G0GAIQjPhwzbiG5mBD7A,2017,surprised on this restaurant. our server nate was outstanding! the guys with the meat were a little slow and walk without looking when we were trying to ask for more. but the food was delicious to make up for the meat servers. and nate made the experience pleasant.,5,1,0.018483420651836058
jsNxtA2Bo5dWeh3WTT_6eg,2017,"we received a promotional gift card to check out pampas during our most recent trip to vegas.  my stepdad wasn't feeling very hungry that day and opted to do the salad bar only meal.  he was very pleased with the options. 

my cousins didn't have the same promotional card as us, but they were offered a discount at the door for i think around $18.50 per person for lunch! we found it to be a very good deal.  they had around cuts of meat for lunch and kept them coming.

be sure to be vocal about how you like meat prepared. some of the slices offered at first were to well done for my liking.

the only thing keeping this from being  for me is the pineapple offering. i'm used to the grilled pineapple covered in cinnamon and sugar.  the pineapple served here was not coated before grilling, which in our opinion paled in comparison to the other preparation.

all in all, for the lunch price we'd certainly visit again!",4,1,0.13253045537803143
FBacp1K3R-hLUZ5qm-KqGQ,2015,"great experience,  except for the fact that there wasn't many not red meat choices.  constantine was great!",5,1,0.24913869141697165
LFrafgibOOodvZeejWXHkw,2018,i have never had brazilian bbq so i'm rating this as fantastic. loved the meat and all the sides. serves a little rough and slow.. but it's vegas!,5,1,0.047751120126869884
TgDgWydBA6pqLPkI3p7rgw,2011,"the customer service here was exceptional!  the saff was extremely friendly and attentive, even on a busy friday night.  the servers kept coming around with skewers of meat until we were stuffed!  the food in the buffet area was also excellent.  we especially loved the tempura vegetables, fresh mozzerellas, fresh biscuits, and soups.  the coleslaw is also yummy with pineapple mixed in.

 i recommend looking for the showgirl handing out the coupons not too far from the restaurant entrance in planet hollywood.  the coupon saves you almost 50% per adult and it is good for your whole party.

the only reason i did not give it  was because the shrimp we receive was overcooked and the filet mignon was too well done.  however, everything else was excellent.  we travel to vegas quite often and we will most certainly be back!

the vegas guides give this restaurant a $$.  however, at $35+ per person with coupon, $60+ without, i would give it a $$$.",4,1,0.0074632576041193666
we5RxR4cU1Sme0iFoRvHmw,2016,very classy restaurant! slightly pricey but worth it. the continuous fresh food is great! wait staff is super friendly which is a plus. overall great experience!,4,1,0.001769133547634083
sZZSmsNaZELGWwMYp-SwhA,2013,we loved our time at pampas.  we had no idea what to expect and had great food and great service.  we left sooo full.  my husband said it was the best part of his vegas trip.  love this place and will visit every vegas trip!!,5,1,0.010513089473667137
eHuc29ExkiOAMD-UzE0eMA,2019,"first, service was great. we had jeremy as our waiter and our drinks were served promptly. he was very helpful in explaining the process and attentive.  food items were great and the meat kept coming!! to top it off, we had tiramisu for dessert. we will recommend to our friends. great job jeremy! we had several bloody mary's and blue moon beers.",5,1,0.011057425792115994
cz175_Tf8FJoQCDeIcz6ig,2016,great salmon sandwich. would come back just for that. the meats looked great and were prompt to serve here. delicious water and great experience.,4,1,0.03786591757914348
sVrFdcJ0u-Jxt4y-ZpHZPA,2016,grilled meats and seafood. served hot off the skewers. nice salad bar with really dynamite cheese bread. good service too.,4,1,0.16614389549358477
psF9BdOQbqHN_sBlhBkBZw,2012,"let me first state that i have never been to a brazilian steakhouse before, but ive heard so many good things about them, so, when i was told that a wedding reception i had to attend would be at pampas, i was excited to finally check a place like this out. 

i was immediately let down from the moment we sat down.  the drinks were extremely watered down.  the meat they served was all overcooked, dry and had either too much garlic flavor or not enough flavor at all. the only meat i had that was good was the spiced chicken.  all the steaks, etc were blah.  the salad bar was ok, but not anything to brag about. pretty much all i ate was the salad, and the mash potatoes because everything else was meh.

i wouldnt go back and wouldn't recommend this place.  i think you'd find better value and food elsewhere.",2,0,0.9996311302374622
CY2nVjEJDs2dNxiqU5CTzA,2015,"at pampas, enjoying a meal. not as quality as fugo de chao but pretty good and more reasonably priced with a 2 for 1 coupon. we did not have any issues waiting for servers, meat was plentiful.",4,1,0.016382176623358724
dkj176tzobwkJcXeNJTA6A,2019,"place was great for discount prices. unlimited bloody marys and mimosas. only issue, meats didnt come out as quick",4,1,0.11972523268872959
dtM81wPqil98REaxx9qGWg,2017,"we had a fabulous lunch. this was our second visit.our waiter aaron was very polite, professional,attentive. we really enjoyed our dining experience. thank for the great service",5,1,0.0003157836821312543
ERAqFG7tLI7d_TIT33w90A,2016,so the last time we came here our experience wasn't so great but we decided to give it another try thanks to bill. i have to give special thanks to him to replying back to my message and wanting to make things right. that shows how much he cares about customer service.         let me start off by saying how amazing amber was as our waitress!  she was on point with explaining everything from the selection of meats and seafood.   as she waited many tables she never looked frustrated or tired always had a smile. food was great. salad bar was divine. i had the surf and turf. mussels were yummy. salmon  with a spicy honey glaze was melting in my mouth. loved the side sauce. the lunch special for drinks was a good deal. $10 dollars for all you can drink on their selected list. the dessert menu looked so yummy but we were full. but amber remembered i said it was my husband's 40th birthday and brought us a tiramusa cake. yummy! overall i would come back. ambiance was nice. not too loud just perfect enough for each other to have a conversation!  thanks bill and amber for an excellent service.,5,1,0.009476608661005193
EmOFaCwvexef8JDBT2kR5w,2017,great food. great drinks. awesome service. our server was pri and she was amazing. super attentive and personable. we will definitely be back! (do not delete.),5,1,0.00024298147108325896
xkrDBZB4-X8nS_WQw3PgZQ,2016,"overall: meh
mediocre food with awkward customer service. definitely would not come back nor would i recommend. 
dessert, however, was ok.",2,0,0.8307304555528026
